study_id,code,name,price,delivery_hours,parameter_count,request_count,synthetic_request_count,sample_type,analysis_method,requires_special_processing,is_synthetic
506,ECN-CAT-MOL-056,Evaluación de Virus de hepatitis C,870,7.25,17,0,0,plasma,PCR,true,true
507,ECN-CAT-QC-057,Evaluación de Bilirrubina total,670,2.25,24,0,0,serum,COLORIMETRÍA,false,true
508,ECN-CAT-HEM-057,Evaluación de Reticulocitos,180,1.25,1,2,2,blood,MICROSCOPÍA,false,true
509,ECN-CAT-INM-057,Evaluación de Inmunoglobulina E,450,2.75,8,1,1,serum,QUIMIOLUMINISCENCIA,false,true
510,ECN-CAT-MIC-057,Evaluación de Hemocultivo,630,13.25,15,0,0,blood,CULTIVO,false,true
511,ECN-CAT-COA-057,Evaluación de Actividad de factor VIII,710,2.5,22,1,1,plasma,COAGULOMETRÍA,false,true
512,ECN-CAT-END-057,Evaluación de Cortisol,920,3.5,29,1,1,serum,ELISA,true,true
513,ECN-CAT-URO-057,Evaluación de Ácido úrico en orina,320,1,6,0,0,urine,COLORIMETRÍA,false,true
514,ECN-CAT-MOL-057,Evaluación de Virus de Epstein-Barr,820,7,13,2,2,blood,PCR,true,true
515,ECN-CAT-QC-058,Evaluación de Bilirrubina directa,570,2,20,2,2,plasma,ENZIMÁTICO,false,true
516,ECN-CAT-HEM-058,Evaluación de Volumen corpuscular medio,760,2.5,27,1,1,blood,IMPEDANCIA,true,true
517,ECN-CAT-INM-058,Evaluación de Complemento C3,290,1.5,4,0,0,serum,INMUNOENSAYO,false,true
518,ECN-CAT-MIC-058,Evaluación de Cultivo de esputo,530,13,11,1,1,other,CULTIVO,false,true
519,ECN-CAT-COA-058,Evaluación de Actividad de factor IX,610,2.25,18,1,1,plasma,COAGULOMETRÍA,false,true
520,ECN-CAT-END-058,Evaluación de Hormona adrenocorticotropa,800,2.75,25,0,0,plasma,INMUNOENSAYO,true,true
521,ECN-CAT-URO-058,Evaluación de Sodio en orina,250,0.75,2,0,0,urine,TIRA REACTIVA,false,true
522,ECN-CAT-MOL-058,Evaluación de Citomegalovirus,720,6.75,9,1,1,blood,PCR,true,true
523,ECN-CAT-QC-059,Evaluación de Alanina aminotransferasa,500,2,16,0,0,serum,ESPECTROFOTOMETRÍA,false,true
524,ECN-CAT-HEM-059,Evaluación de Hemoglobina corpuscular media,760,3,23,1,1,blood,CITOMETRÍA,false,true
525,ECN-CAT-INM-059,Evaluación de Complemento C4,930,3.5,30,1,1,serum,ELISA,true,true
526,ECN-CAT-MIC-059,Evaluación de Cultivo de heridas,430,12.75,7,0,0,swab,CULTIVO,false,true
527,ECN-CAT-COA-059,Evaluación de Actividad de factor XI,520,2,14,0,0,plasma,COAGULOMETRÍA,false,true
528,ECN-CAT-END-059,Evaluación de Hormona de crecimiento,810,3.75,21,2,2,serum,QUIMIOLUMINISCENCIA,false,true
529,ECN-CAT-URO-059,Evaluación de Potasio en orina,840,3.25,28,1,1,urine,MICROSCOPÍA,true,true
530,ECN-CAT-MOL-059,Evaluación de Virus herpes simple 1,620,6.5,5,0,0,swab,PCR,true,true
531,ECN-CAT-QC-060,Evaluación de Aspartato aminotransferasa,380,1.5,12,0,0,plasma,COLORIMETRÍA,false,true
532,ECN-CAT-HEM-060,Evaluación de Concentración media de hemoglobina,590,2.5,19,2,2,blood,MICROSCOPÍA,false,true
533,ECN-CAT-INM-060,Evaluación de Anticuerpos antinucleares,860,3.75,26,0,0,serum,QUIMIOLUMINISCENCIA,true,true
534,ECN-CAT-MIC-060,Evaluación de Cultivo de secreciones,340,12.5,3,1,1,swab,CULTIVO,true,true
535,ECN-CAT-COA-060,Evaluación de Actividad de factor XII,420,1.5,10,1,1,plasma,COAGULOMETRÍA,false,true
536,ECN-CAT-END-060,Evaluación de Prolactina,680,3,17,2,2,plasma,ELISA,false,true
537,ECN-CAT-URO-060,Evaluación de Cloro en orina,730,2.25,24,0,0,urine,COLORIMETRÍA,false,true
538,ECN-CAT-MOL-060,Evaluación de Virus herpes simple 2,530,6.25,1,0,0,swab,PCR,true,true
539,ECN-CAT-QC-061,Evaluación de Fosfatasa alcalina,320,1.25,8,1,1,serum,ENZIMÁTICO,false,true
540,ECN-CAT-HEM-061,Evaluación de Ancho de distribución eritrocitaria,510,1.75,15,0,0,blood,IMPEDANCIA,false,true
541,ECN-CAT-INM-061,Evaluación de Anticuerpos anti-DNA,710,2.5,22,0,0,serum,INMUNOENSAYO,false,true
542,ECN-CAT-MIC-061,Evaluación de Antibiograma,900,14.25,29,2,2,other,CULTIVO,true,true
543,ECN-CAT-COA-061,Evaluación de Antitrombina III,370,1.25,6,0,0,plasma,COAGULOMETRÍA,false,true
544,ECN-CAT-END-061,Evaluación de Hormona luteinizante,550,2.25,13,0,0,serum,INMUNOENSAYO,false,true
545,ECN-CAT-URO-061,Evaluación de Fósforo en orina,620,1.75,20,1,1,urine,TIRA REACTIVA,false,true
546,ECN-CAT-MOL-061,Evaluación de Chlamydia trachomatis,1090,8,27,2,2,swab,PCR,true,true
547,ECN-CAT-QC-062,Evaluación de Gamma glutamil transferasa,250,1,4,0,0,plasma,ESPECTROFOTOMETRÍA,false,true
548,ECN-CAT-HEM-062,Evaluación de Neutrófilos,520,2.25,11,1,1,blood,CITOMETRÍA,false,true
549,ECN-CAT-INM-062,Evaluación de Anticuerpos anticardiolipina,640,3,18,0,0,serum,ELISA,false,true
550,ECN-CAT-MIC-062,Evaluación de Tinción de Gram,750,3,25,1,1,other,MICROSCOPÍA,true,true
551,ECN-CAT-COA-062,Evaluación de Proteína C funcional,270,1,2,1,1,plasma,COAGULOMETRÍA,false,true
552,ECN-CAT-END-062,Evaluación de Hormona foliculoestimulante,520,3,9,2,2,plasma,QUIMIOLUMINISCENCIA,false,true
553,ECN-CAT-URO-062,Evaluación de Magnesio en orina,550,2.25,16,1,1,urine,MICROSCOPÍA,false,true
554,ECN-CAT-MOL-062,Evaluación de Neisseria gonorrhoeae,1040,7.75,23,0,0,swab,PCR,true,true
555,ECN-CAT-QC-063,Evaluación de Albúmina,800,2.75,30,0,0,serum,COLORIMETRÍA,true,true
556,ECN-CAT-HEM-063,Evaluación de Linfocitos,300,1.75,7,2,2,blood,MICROSCOPÍA,false,true
557,ECN-CAT-INM-063,Evaluación de Procalcitonina,570,3.25,14,0,0,serum,QUIMIOLUMINISCENCIA,false,true
558,ECN-CAT-MIC-063,Evaluación de Baciloscopía,650,2.75,21,0,0,other,MICROSCOPÍA,false,true
559,ECN-CAT-COA-063,Evaluación de Proteína S funcional,840,2.75,28,0,0,plasma,COAGULOMETRÍA,true,true
560,ECN-CAT-END-063,Evaluación de Estradiol,390,2.25,5,0,0,serum,ELISA,false,true
561,ECN-CAT-URO-063,Evaluación de Urea en orina,490,1.25,12,0,0,urine,COLORIMETRÍA,false,true
562,ECN-CAT-MOL-063,Evaluación de Mycobacterium tuberculosis,940,7.25,19,2,2,other,PCR,true,true
563,ECN-CAT-QC-064,Evaluación de Proteínas totales,690,2.25,26,1,1,plasma,ENZIMÁTICO,true,true
564,ECN-CAT-HEM-064,Evaluación de Monocitos,220,0.75,3,0,0,blood,IMPEDANCIA,false,true
565,ECN-CAT-INM-064,Evaluación de Ferritina,460,2,10,1,1,serum,INMUNOENSAYO,false,true
566,ECN-CAT-MIC-064,Evaluación de Búsqueda de hongos,560,2.5,17,1,1,other,MICROSCOPÍA,true,true
567,ECN-CAT-COA-064,Evaluación de Anticoagulante lúpico,740,2.5,24,1,1,plasma,COAGULOMETRÍA,false,true
568,ECN-CAT-END-064,Evaluación de Progesterona,260,1.5,1,0,0,plasma,INMUNOENSAYO,false,true
569,ECN-CAT-URO-064,Evaluación de Osmolalidad urinaria,380,1,8,1,1,urine,TIRA REACTIVA,false,true
570,ECN-CAT-MOL-064,Evaluación de Bordetella pertussis,840,7.5,15,0,0,swab,PCR,true,true
571,ECN-CAT-QC-065,Evaluación de Calcio,620,2.25,22,0,0,serum,ESPECTROFOTOMETRÍA,false,true
572,ECN-CAT-HEM-065,Evaluación de Eosinófilos,930,3.25,29,1,1,blood,CITOMETRÍA,true,true
573,ECN-CAT-INM-065,Evaluación de Troponina I,400,2.25,6,2,2,serum,ELISA,false,true
574,ECN-CAT-MIC-065,Evaluación de Coprológico,460,2,13,0,0,stool,MICROSCOPÍA,false,true
575,ECN-CAT-COA-065,Evaluación de Resistencia a proteína C activada,640,2.25,20,0,0,plasma,COAGULOMETRÍA,false,true
576,ECN-CAT-END-065,Evaluación de Testosterona total,930,4,27,1,1,serum,QUIMIOLUMINISCENCIA,true,true
577,ECN-CAT-URO-065,Evaluación de Depuración de creatinina,300,1.5,4,0,0,urine,MICROSCOPÍA,false,true
578,ECN-CAT-MOL-065,Evaluación de Parvovirus B19,750,7.25,11,0,0,blood,PCR,true,true
579,ECN-CAT-QC-066,Evaluación de Fósforo,550,1.75,18,2,2,plasma,COLORIMETRÍA,false,true
580,ECN-CAT-HEM-066,Evaluación de Basófilos,720,2.75,25,1,1,blood,MICROSCOPÍA,true,true
581,ECN-CAT-INM-066,Evaluación de Antígeno carcinoembrionario,330,2.5,2,0,0,serum,QUIMIOLUMINISCENCIA,false,true
582,ECN-CAT-MIC-066,Evaluación de Amiba en fresco,360,1.75,9,1,1,stool,MICROSCOPÍA,false,true
583,ECN-CAT-COA-066,Evaluación de Agregación plaquetaria,590,2,16,1,1,plasma,COAGULOMETRÍA,false,true
584,ECN-CAT-END-066,Evaluación de Testosterona libre,800,3.25,23,1,1,plasma,ELISA,false,true
585,ECN-CAT-URO-066,Evaluación de Sedimento urinario,860,2.5,30,1,1,urine,COLORIMETRÍA,true,true
586,ECN-CAT-MOL-066,Evaluación de Dengue por PCR,680,5.75,7,0,0,blood,RT-PCR,true,true
587,ECN-CAT-QC-067,Evaluación de Magnesio,450,1.5,14,0,0,serum,ENZIMÁTICO,false,true
588,ECN-CAT-HEM-067,Evaluación de Velocidad de sedimentación,640,2,21,1,1,blood,IMPEDANCIA,false,true
589,ECN-CAT-INM-067,Evaluación de Alfafetoproteína,830,3.25,28,2,2,serum,INMUNOENSAYO,true,true
590,ECN-CAT-MIC-067,Evaluación de Sangre oculta en heces,350,1,5,2,2,stool,INMUNOCROMATOGRAFÍA,false,true
591,ECN-CAT-COA-067,Evaluación de Tiempo de sangrado,490,2,12,0,0,plasma,COAGULOMETRÍA,false,true
592,ECN-CAT-END-067,Evaluación de Dehidroepiandrosterona,680,2.5,19,0,0,serum,INMUNOENSAYO,false,true
593,ECN-CAT-URO-067,Evaluación de Cetonas en orina,740,2.25,26,1,1,urine,TIRA REACTIVA,true,true
594,ECN-CAT-MOL-067,Evaluación de Zika por PCR,630,5.5,3,0,0,blood,RT-PCR,true,true
595,ECN-CAT-QC-068,Evaluación de Sodio,380,1.5,10,0,0,plasma,ESPECTROFOTOMETRÍA,false,true
596,ECN-CAT-HEM-068,Evaluación de Frotis de sangre periférica,640,2.5,17,1,1,blood,CITOMETRÍA,false,true
597,ECN-CAT-INM-068,Evaluación de CA 125,760,3.5,24,0,0,serum,ELISA,false,true
598,ECN-CAT-MIC-068,Evaluación de Rotavirus en heces,250,0.75,1,0,0,stool,INMUNOCROMATOGRAFÍA,true,true
599,ECN-CAT-COA-068,Evaluación de Tiempo de coagulación,400,1.75,8,1,1,plasma,COAGULOMETRÍA,false,true
600,ECN-CAT-END-068,Evaluación de Aldosterona,640,3.25,15,1,1,plasma,QUIMIOLUMINISCENCIA,false,true
601,ECN-CAT-URO-068,Evaluación de Hemoglobina en orina,720,2.5,22,0,0,urine,MICROSCOPÍA,false,true
602,ECN-CAT-MOL-068,Evaluación de Chikungunya por PCR,1190,7.25,29,2,2,blood,RT-PCR,true,true
603,ECN-CAT-QC-069,Evaluación de Potasio,260,1,6,0,0,serum,COLORIMETRÍA,false,true
604,ECN-CAT-HEM-069,Evaluación de Conteo diferencial,420,2,13,1,1,blood,MICROSCOPÍA,false,true
605,ECN-CAT-INM-069,Evaluación de CA 19-9,740,3.75,20,0,0,serum,QUIMIOLUMINISCENCIA,false,true
606,ECN-CAT-MIC-069,Evaluación de Adenovirus en heces,820,2.5,27,2,2,stool,INMUNOCROMATOGRAFÍA,true,true
607,ECN-CAT-COA-069,Evaluación de Productos de degradación de fibrina,300,1.5,4,1,1,plasma,COAGULOMETRÍA,false,true
608,ECN-CAT-END-069,Evaluación de Renina,510,2.5,11,0,0,serum,ELISA,false,true
609,ECN-CAT-URO-069,Evaluación de Nitritos en orina,610,1.75,18,0,0,urine,COLORIMETRÍA,false,true
610,ECN-CAT-MOL-069,Evaluación de Panel respiratorio molecular,1100,7,25,2,2,swab,RT-PCR,true,true
611,ECN-CAT-QC-070,Evaluación de Cloro,150,0.5,2,0,0,plasma,ENZIMÁTICO,false,true
612,ECN-CAT-HEM-070,Evaluación de Índice plaquetario,390,1.5,9,0,0,blood,IMPEDANCIA,false,true
613,ECN-CAT-INM-070,Evaluación de CA 15-3,590,2.25,16,1,1,serum,INMUNOENSAYO,false,true
614,ECN-CAT-MIC-070,Evaluación de Helicobacter pylori,720,2.25,23,0,0,stool,INMUNOCROMATOGRAFÍA,false,true
615,ECN-CAT-COA-070,Evaluación de Factor de von Willebrand,860,3,30,0,0,plasma,COAGULOMETRÍA,true,true
616,ECN-CAT-END-070,Evaluación de Paratohormona,430,1.75,7,2,2,plasma,INMUNOENSAYO,false,true
617,ECN-CAT-URO-070,Evaluación de Leucocitos en orina,500,1.25,14,1,1,urine,TIRA REACTIVA,false,true
618,ECN-CAT-MOL-070,Evaluación de Panel gastrointestinal molecular,1000,6.75,21,0,0,other,RT-PCR,true,true
619,ECN-CAT-QC-071,Evaluación de Hierro sérico,740,2.5,28,1,1,serum,ESPECTROFOTOMETRÍA,true,true
620,ECN-CAT-HEM-071,Evaluación de Morfología eritrocitaria,400,2,5,1,1,blood,CITOMETRÍA,false,true
621,ECN-CAT-INM-071,Evaluación de Antígeno prostático total,520,2.5,12,1,1,serum,ELISA,false,true
622,ECN-CAT-MIC-071,Evaluación de Clostridioides difficile,620,2,19,1,1,stool,INMUNOCROMATOGRAFÍA,false,true
623,ECN-CAT-COA-071,Evaluación de Mezcla de TTPa,810,2.75,26,1,1,plasma,COAGULOMETRÍA,true,true
624,ECN-CAT-END-071,Evaluación de Calcitonina,400,2.5,3,1,1,serum,QUIMIOLUMINISCENCIA,false,true
625,ECN-CAT-URO-071,Evaluación de Cristales en orina,430,1.75,10,1,1,urine,MICROSCOPÍA,false,true
626,ECN-CAT-MOL-071,Evaluación de Trombofilia hereditaria,870,7.5,17,2,2,blood,PCR,true,true
627,ECN-CAT-QC-072,Evaluación de Amilasa,680,2,24,1,1,plasma,COLORIMETRÍA,false,true
628,ECN-CAT-HEM-072,Evaluación de Morfología leucocitaria,180,1.5,1,0,0,blood,MICROSCOPÍA,false,true
629,ECN-CAT-INM-072,Evaluación de Antígeno prostático libre,450,2.75,8,0,0,serum,QUIMIOLUMINISCENCIA,false,true
630,ECN-CAT-MIC-072,Evaluación de Estreptococo del grupo A,570,1.5,15,2,2,swab,INMUNOCROMATOGRAFÍA,true,true
631,ECN-CAT-COA-072,Evaluación de Mezcla de TP,720,2.5,22,0,0,plasma,COAGULOMETRÍA,false,true
632,ECN-CAT-END-072,Evaluación de Péptido C,930,3.75,29,0,0,plasma,ELISA,true,true
633,ECN-CAT-URO-072,Evaluación de Cilindros urinarios,320,1.25,6,0,0,urine,COLORIMETRÍA,false,true
634,ECN-CAT-MOL-072,Evaluación de Mutación JAK2,820,7.25,13,0,0,blood,PCR,true,true
635,ECN-CAT-QC-073,Evaluación de Lipasa,570,1.75,20,0,0,serum,ENZIMÁTICO,false,true
636,ECN-CAT-HEM-073,Evaluación de Morfología plaquetaria,760,2.75,27,2,2,blood,IMPEDANCIA,true,true
637,ECN-CAT-INM-073,Evaluación de Serología para dengue,290,1.5,4,1,1,serum,INMUNOENSAYO,false,true
638,ECN-CAT-MIC-073,Evaluación de Salmonella,540,12.75,11,0,0,stool,CULTIVO,false,true
639,ECN-CAT-COA-073,Evaluación de Factor V,620,2.25,18,1,1,plasma,COAGULOMETRÍA,false,true
640,ECN-CAT-END-073,Evaluación de 17-hidroxiprogesterona,800,2.75,25,1,1,serum,INMUNOENSAYO,true,true
641,ECN-CAT-URO-073,Evaluación de Urobilinógeno en orina,260,0.75,2,1,1,urine,TIRA REACTIVA,false,true
642,ECN-CAT-MOL-073,Evaluación de BCR-ABL cuantitativo,720,6.75,9,0,0,blood,PCR,true,true
643,ECN-CAT-QC-074,Evaluación de Lactato deshidrogenasa,500,1.75,16,0,0,plasma,ESPECTROFOTOMETRÍA,false,true
644,ECN-CAT-HEM-074,Evaluación de Hemoparásitos,760,3.25,23,1,1,blood,CITOMETRÍA,false,true
645,ECN-CAT-INM-074,Evaluación de Serología para rubéola,940,3.75,30,0,0,serum,ELISA,true,true
646,ECN-CAT-MIC-074,Evaluación de Shigella,440,12.5,7,0,0,stool,CULTIVO,false,true
647,ECN-CAT-COA-074,Evaluación de Factor VII,520,2,14,2,2,plasma,COAGULOMETRÍA,false,true
648,ECN-CAT-END-074,Evaluación de Hormona antimülleriana,760,3.5,21,0,0,plasma,QUIMIOLUMINISCENCIA,false,true
649,ECN-CAT-URO-074,Evaluación de Bilirrubina en orina,840,3.25,28,0,0,urine,MICROSCOPÍA,true,true
650,ECN-CAT-MOL-074,Evaluación de HLA-B27,630,6.5,5,1,1,blood,PCR,true,true
651,ECN-CAT-QC-075,Evaluación de Hemoglobina glucosilada,380,1.25,12,0,0,blood,COLORIMETRÍA,false,true
652,ECN-CAT-HEM-075,Evaluación de Prueba de falciformación,600,2.5,19,0,0,blood,MICROSCOPÍA,false,true
653,ECN-CAT-INM-075,Evaluación de Serología para toxoplasma,870,4,26,2,2,serum,QUIMIOLUMINISCENCIA,true,true
654,ECN-CAT-MIC-075,Evaluación de Candida albicans,340,12.5,3,1,1,swab,CULTIVO,false,true
655,ECN-CAT-COA-075,Evaluación de Factor X,420,1.75,10,0,0,plasma,COAGULOMETRÍA,false,true
656,ECN-CAT-END-075,Evaluación de Somatomedina C,680,2.75,17,1,1,serum,ELISA,false,true
657,ECN-CAT-URO-075,Evaluación de Relación albúmina creatinina,740,2.25,24,1,1,urine,COLORIMETRÍA,false,true
658,ECN-CAT-MOL-075,Evaluación de Carga viral cuantitativa,530,6.25,1,2,2,plasma,PCR,true,true
659,ECN-CAT-QC-076,Control de Glucosa,270,1,8,0,0,plasma,ENZIMÁTICO,false,true
660,ECN-CAT-HEM-076,Control de Biometría hemática,520,1.75,15,1,1,blood,IMPEDANCIA,false,true
661,ECN-CAT-INM-076,Control de Proteína C reactiva,710,2.75,22,0,0,serum,INMUNOENSAYO,false,true
662,ECN-CAT-MIC-076,Control de Urocultivo,900,14.25,29,1,1,urine,CULTIVO,true,true
663,ECN-CAT-COA-076,Control de Tiempo de protrombina,370,1.5,6,1,1,plasma,COAGULOMETRÍA,false,true
664,ECN-CAT-END-076,Control de Hormona estimulante de tiroides,560,2,13,2,2,plasma,INMUNOENSAYO,false,true
665,ECN-CAT-URO-076,Control de Examen general de orina,620,2,20,0,0,urine,TIRA REACTIVA,false,true
666,ECN-CAT-MOL-076,Control de Detección molecular de SARS-CoV-2,1120,7,27,0,0,swab,RT-PCR,true,true
667,ECN-CAT-QC-077,Control de Urea,260,0.75,4,1,1,serum,ESPECTROFOTOMETRÍA,false,true
668,ECN-CAT-HEM-077,Control de Hemoglobina,520,2.25,11,0,0,blood,CITOMETRÍA,false,true
669,ECN-CAT-INM-077,Control de Factor reumatoide,640,2.75,18,0,0,serum,ELISA,false,true
670,ECN-CAT-MIC-077,Control de Coprocultivo,800,14,25,1,1,stool,CULTIVO,true,true
671,ECN-CAT-COA-077,Control de Tiempo de tromboplastina parcial,280,1.25,2,0,0,plasma,COAGULOMETRÍA,false,true
672,ECN-CAT-END-077,Control de Tiroxina libre,520,2.75,9,0,0,serum,QUIMIOLUMINISCENCIA,false,true
673,ECN-CAT-URO-077,Control de Microalbúmina en orina,550,2.5,16,2,2,urine,MICROSCOPÍA,false,true
674,ECN-CAT-MOL-077,Control de Virus de influenza A,1070,6.75,23,2,2,swab,RT-PCR,true,true
675,ECN-CAT-QC-078,Control de Creatinina,800,2.75,30,1,1,plasma,COLORIMETRÍA,true,true
676,ECN-CAT-HEM-078,Control de Hematocrito,300,1.75,7,1,1,blood,MICROSCOPÍA,false,true
677,ECN-CAT-INM-078,Control de Antiestreptolisinas O,570,3,14,1,1,serum,QUIMIOLUMINISCENCIA,false,true
678,ECN-CAT-MIC-078,Control de Exudado faríngeo,760,13.75,21,1,1,swab,CULTIVO,false,true
679,ECN-CAT-COA-078,Control de Tiempo de trombina,840,2.75,28,0,0,plasma,COAGULOMETRÍA,true,true
680,ECN-CAT-END-078,Control de Tiroxina total,390,2,5,0,0,plasma,ELISA,false,true
681,ECN-CAT-URO-078,Control de Proteínas en orina,490,1.5,12,2,2,urine,COLORIMETRÍA,false,true
682,ECN-CAT-MOL-078,Control de Virus de influenza B,980,6.5,19,0,0,swab,RT-PCR,true,true
683,ECN-CAT-QC-079,Control de Ácido úrico,690,2.5,26,0,0,serum,ENZIMÁTICO,true,true
684,ECN-CAT-HEM-079,Control de Eritrocitos,220,1,3,2,2,blood,IMPEDANCIA,false,true
685,ECN-CAT-INM-079,Control de Inmunoglobulina A,470,1.75,10,0,0,serum,INMUNOENSAYO,false,true
686,ECN-CAT-MIC-079,Control de Exudado nasal,660,13.5,17,0,0,swab,CULTIVO,false,true
687,ECN-CAT-COA-079,Control de Fibrinógeno,740,2.5,24,1,1,plasma,COAGULOMETRÍA,false,true
688,ECN-CAT-END-079,Control de Triyodotironina libre,260,1.25,1,0,0,serum,INMUNOENSAYO,false,true
689,ECN-CAT-URO-079,Control de Glucosa en orina,380,1,8,0,0,urine,TIRA REACTIVA,false,true
690,ECN-CAT-MOL-079,Control de Virus del papiloma humano,850,7.25,15,2,2,swab,PCR,true,true
691,ECN-CAT-QC-080,Control de Colesterol total,620,2.25,22,2,2,plasma,ESPECTROFOTOMETRÍA,false,true
692,ECN-CAT-HEM-080,Control de Leucocitos,940,3.5,29,1,1,blood,CITOMETRÍA,true,true
693,ECN-CAT-INM-080,Control de Inmunoglobulina G,400,2,6,1,1,serum,ELISA,false,true
694,ECN-CAT-MIC-080,Control de Exudado vaginal,560,13.25,13,1,1,swab,CULTIVO,true,true
695,ECN-CAT-COA-080,Control de Dímero D,640,2.25,20,1,1,plasma,COAGULOMETRÍA,false,true
696,ECN-CAT-END-080,Control de Triyodotironina total,940,4.25,27,0,0,plasma,QUIMIOLUMINISCENCIA,true,true
697,ECN-CAT-URO-080,Control de Creatinina en orina,310,1.5,4,1,1,urine,MICROSCOPÍA,false,true
698,ECN-CAT-MOL-080,Control de Virus de hepatitis B,750,7,11,1,1,plasma,PCR,true,true
699,ECN-CAT-QC-081,Control de Triglicéridos,510,2,18,0,0,serum,COLORIMETRÍA,false,true
700,ECN-CAT-HEM-081,Control de Plaquetas,720,3,25,1,1,blood,MICROSCOPÍA,true,true
701,ECN-CAT-INM-081,Control de Inmunoglobulina M,330,2.25,2,2,2,serum,QUIMIOLUMINISCENCIA,false,true
702,ECN-CAT-MIC-081,Control de Exudado uretral,460,13,9,0,0,swab,CULTIVO,false,true
703,ECN-CAT-COA-081,Control de INR,600,2,16,0,0,plasma,COAGULOMETRÍA,false,true
704,ECN-CAT-END-081,Control de Insulina,810,3.5,23,2,2,serum,ELISA,false,true
705,ECN-CAT-URO-081,Control de Calcio en orina,860,2.5,30,0,0,urine,COLORIMETRÍA,true,true
706,ECN-CAT-MOL-081,Control de Virus de hepatitis C,650,6.5,7,0,0,plasma,PCR,true,true
707,ECN-CAT-QC-082,Control de Bilirrubina total,450,1.5,14,0,0,plasma,ENZIMÁTICO,false,true
708,ECN-CAT-HEM-082,Control de Reticulocitos,640,2,21,1,1,blood,IMPEDANCIA,false,true
709,ECN-CAT-INM-082,Control de Inmunoglobulina E,830,3,28,0,0,serum,INMUNOENSAYO,true,true
710,ECN-CAT-MIC-082,Control de Hemocultivo,360,12.75,5,3,3,blood,CULTIVO,false,true
711,ECN-CAT-COA-082,Control de Actividad de factor VIII,500,1.75,12,1,1,plasma,COAGULOMETRÍA,false,true
712,ECN-CAT-END-082,Control de Cortisol,680,2.75,19,1,1,plasma,INMUNOENSAYO,false,true
713,ECN-CAT-URO-082,Control de Ácido úrico en orina,750,2.25,26,0,0,urine,TIRA REACTIVA,true,true
714,ECN-CAT-MOL-082,Control de Virus de Epstein-Barr,600,6.25,3,2,2,blood,PCR,true,true
715,ECN-CAT-QC-083,Control de Bilirrubina directa,380,1.5,10,1,1,serum,ESPECTROFOTOMETRÍA,false,true
716,ECN-CAT-HEM-083,Control de Volumen corpuscular medio,640,2.5,17,0,0,blood,CITOMETRÍA,false,true
717,ECN-CAT-INM-083,Control de Complemento C3,760,3.5,24,0,0,serum,ELISA,false,true
718,ECN-CAT-MIC-083,Control de Cultivo de esputo,320,12.25,1,2,2,other,CULTIVO,false,true
719,ECN-CAT-COA-083,Control de Actividad de factor IX,400,1.5,8,0,0,plasma,COAGULOMETRÍA,false,true
720,ECN-CAT-END-083,Control de Hormona adrenocorticotropa,640,3.25,15,0,0,serum,QUIMIOLUMINISCENCIA,false,true
721,ECN-CAT-URO-083,Control de Sodio en orina,670,2.75,22,2,2,urine,MICROSCOPÍA,false,true
722,ECN-CAT-MOL-083,Control de Citomegalovirus,1170,8,29,0,0,blood,PCR,true,true
723,ECN-CAT-QC-084,Control de Alanina aminotransferasa,260,1,6,0,0,plasma,COLORIMETRÍA,false,true
724,ECN-CAT-HEM-084,Control de Hemoglobina corpuscular media,420,2,13,1,1,blood,MICROSCOPÍA,false,true
725,ECN-CAT-INM-084,Control de Complemento C4,750,3.75,20,1,1,serum,QUIMIOLUMINISCENCIA,false,true
726,ECN-CAT-MIC-084,Control de Cultivo de heridas,880,14,27,0,0,swab,CULTIVO,true,true
727,ECN-CAT-COA-084,Control de Actividad de factor XI,300,1.25,4,2,2,plasma,COAGULOMETRÍA,false,true
728,ECN-CAT-END-084,Control de Hormona de crecimiento,510,2.5,11,2,2,plasma,ELISA,false,true
729,ECN-CAT-URO-084,Control de Potasio en orina,620,1.75,18,1,1,urine,COLORIMETRÍA,false,true
730,ECN-CAT-MOL-084,Control de Virus herpes simple 1,1070,7.75,25,1,1,swab,PCR,true,true
731,ECN-CAT-QC-085,Control de Aspartato aminotransferasa,150,0.75,2,2,2,serum,ENZIMÁTICO,false,true
732,ECN-CAT-HEM-085,Control de Concentración media de hemoglobina,400,1.25,9,2,2,blood,IMPEDANCIA,false,true
733,ECN-CAT-INM-085,Control de Anticuerpos antinucleares,590,2.5,16,0,0,serum,INMUNOENSAYO,false,true
734,ECN-CAT-MIC-085,Control de Cultivo de secreciones,780,13.75,23,1,1,swab,CULTIVO,false,true
735,ECN-CAT-COA-085,Control de Actividad de factor XII,860,2.75,30,0,0,plasma,COAGULOMETRÍA,true,true
736,ECN-CAT-END-085,Control de Prolactina,440,1.75,7,0,0,serum,INMUNOENSAYO,false,true
737,ECN-CAT-URO-085,Control de Cloro en orina,500,1.5,14,1,1,urine,TIRA REACTIVA,false,true
738,ECN-CAT-MOL-085,Control de Virus herpes simple 2,970,7.75,21,3,3,swab,PCR,true,true
739,ECN-CAT-QC-086,Control de Fosfatasa alcalina,750,2.75,28,0,0,plasma,ESPECTROFOTOMETRÍA,true,true
740,ECN-CAT-HEM-086,Control de Ancho de distribución eritrocitaria,400,1.75,5,0,0,blood,CITOMETRÍA,false,true
741,ECN-CAT-INM-086,Control de Anticuerpos anti-DNA,520,2.75,12,1,1,serum,ELISA,false,true
