order_id,source_folio,is_synthetic,source_created_at,source_updated_at,promised_lead_hours,registration_hour,registration_weekday,item_count,total_quantity,distinct_study_count,package_component_count,subtotal_amount,courtesy_percent,discount_amount,total_amount,branch_name,dominant_price_type,outcome
619,ECO-ML-000093,True,2026-01-08T22:03:00.000Z,2026-01-11T01:29:00.000Z,56.0,16.05,4,4,4,4,0,1965.0,5.0,98.25,1866.75,SUCURSAL SUR,dif,completed_on_time
859,ECO-ML-000333,True,2026-01-08T22:03:00.000Z,2026-01-11T04:28:00.000Z,31.0,16.05,4,4,4,4,0,2207.5,5.0,110.38,2097.12,SUCURSAL SUR,dif,delayed
1399,ECO-ML-000873,True,2026-01-08T23:57:47.000Z,2026-01-11T16:57:47.000Z,66.0,23.95,4,2,2,2,0,1049.0,10.0,104.9,944.1,SUCURSAL CENTRO,special,completed_on_time
1400,ECO-ML-000874,True,2026-01-09T04:31:57.000Z,2026-01-10T19:31:57.000Z,8.0,4.5167,5,6,6,6,0,3288.0,20.0,657.6,2630.4,Matriz,normal,cancelled
1401,ECO-ML-000875,True,2026-01-09T08:29:07.000Z,2026-01-10T23:29:07.000Z,42.0,8.4833,5,1,1,1,0,221.0,5.0,11.05,209.95,SUCURSAL SUR,other,completed_on_time
1402,ECO-ML-000876,True,2026-01-09T13:03:16.000Z,2026-01-12T07:03:16.000Z,49.0,13.05,5,6,6,6,0,3517.0,0.0,0.0,3517.0,Matriz - Centro,dif,delayed
1403,ECO-ML-000877,True,2026-01-09T17:37:26.000Z,2026-01-09T23:37:26.000Z,11.0,17.6167,5,1,1,1,0,839.0,0.0,0.0,839.0,Matriz - Centro,dif,completed_on_time
1404,ECO-ML-000878,True,2026-01-09T21:34:36.000Z,2026-01-12T05:34:36.000Z,62.0,21.5667,5,5,5,5,0,3470.5,10.0,347.05,3123.45,SUCURSAL CENTRO,special,completed_on_time
756,ECO-ML-000230,True,2026-01-09T23:10:00.000Z,2026-01-12T13:42:00.000Z,68.0,17.166666666666664,5,3,3,3,0,1863.5,10.0,186.35,1677.15,SUCURSAL SUR,dif,completed_on_time
996,ECO-ML-000470,True,2026-01-09T23:10:00.000Z,2026-01-11T11:41:00.000Z,43.0,17.166666666666664,5,3,3,3,0,2376.5,10.0,237.65,2138.85,SUCURSAL NORTE,dif,completed_on_time
1405,ECO-ML-000879,True,2026-01-10T02:08:45.000Z,2026-01-10T21:08:45.000Z,17.0,2.1333,6,5,5,5,0,1746.0,15.0,261.9,1484.1,SUCURSAL SUR,other,delayed
1406,ECO-ML-000880,True,2026-01-10T06:42:55.000Z,2026-01-12T19:42:55.000Z,63.0,6.7,6,4,4,4,0,2292.0,20.0,458.4,1833.6,SUCURSAL SUR,other,completed_on_time
1407,ECO-ML-000881,True,2026-01-10T11:17:05.000Z,2026-01-11T14:17:05.000Z,30.0,11.2833,6,3,3,3,0,2311.0,10.0,231.1,2079.9,Matriz,normal,completed_on_time
1408,ECO-ML-000882,True,2026-01-10T15:14:14.000Z,2026-01-12T09:14:14.000Z,37.0,15.2333,6,5,5,5,0,3016.0,20.0,603.2,2412.8,SUCURSAL CENTRO,special,delayed
1409,ECO-ML-000883,True,2026-01-10T19:48:24.000Z,2026-01-13T13:48:24.000Z,71.0,19.8,6,3,3,3,0,1043.0,5.0,52.15,990.85,SUCURSAL CENTRO,special,completed_on_time
653,ECO-ML-000127,True,2026-01-11T00:17:00.000Z,2026-01-13T02:15:00.000Z,40.0,18.28333333333333,6,2,2,2,0,782.5,15.0,117.38,665.12,SUCURSAL NORTE,hospital,delayed
893,ECO-ML-000367,True,2026-01-11T00:17:00.000Z,2026-01-11T08:55:00.000Z,15.0,18.28333333333333,6,2,2,2,0,1159.5,15.0,173.93,985.57,SUCURSAL CENTRO,hospital,completed_on_time
1410,ECO-ML-000884,True,2026-01-11T00:22:33.000Z,2026-01-13T01:22:33.000Z,11.0,0.3667,0,6,6,6,0,3526.5,5.0,176.32,3350.18,Matriz,normal,cancelled
1411,ECO-ML-000885,True,2026-01-11T04:19:43.000Z,2026-01-13T05:19:43.000Z,50.0,4.3167,0,3,3,3,0,1703.0,0.0,0.0,1703.0,SUCURSAL SUR,other,completed_on_time
1412,ECO-ML-000886,True,2026-01-11T08:53:53.000Z,2026-01-12T08:53:53.000Z,15.0,8.8833,0,1,1,1,0,1059.0,15.0,158.85,900.15,Matriz - Centro,dif,delayed
550,ECO-ML-000024,True,2026-01-11T13:24:00.000Z,2026-01-12T00:48:00.000Z,12.0,7.4,0,1,1,1,0,862.5,0.0,0.0,862.5,SUCURSAL CENTRO,hospital,completed_on_time
790,ECO-ML-000264,True,2026-01-11T13:24:00.000Z,2026-01-13T17:28:00.000Z,52.0,7.4,0,1,1,1,0,713.0,0.0,0.0,713.0,Matriz - Centro,hospital,completed_on_time
1413,ECO-ML-000887,True,2026-01-11T13:28:02.000Z,2026-01-13T03:28:02.000Z,41.0,13.4667,0,2,2,2,0,1091.0,10.0,109.1,981.9,Matriz - Centro,dif,completed_on_time
1414,ECO-ML-000888,True,2026-01-11T17:25:12.000Z,2026-01-12T07:25:12.000Z,18.0,17.4167,0,2,2,2,0,652.0,15.0,97.8,554.2,SUCURSAL CENTRO,special,completed_on_time
1415,ECO-ML-000889,True,2026-01-11T21:59:22.000Z,2026-01-13T15:59:22.000Z,30.0,21.9833,0,6,7,5,0,3746.0,15.0,561.9,3184.1,SUCURSAL SUR,other,delayed
1416,ECO-ML-000890,True,2026-01-12T02:33:31.000Z,2026-01-12T15:33:31.000Z,19.0,2.55,1,1,1,1,0,486.0,10.0,48.6,437.4,SUCURSAL SUR,other,completed_on_time
1417,ECO-ML-000891,True,2026-01-12T07:07:41.000Z,2026-01-14T09:07:41.000Z,51.0,7.1167,1,1,1,1,0,531.0,15.0,79.65,451.35,Matriz,normal,completed_on_time
1418,ECO-ML-000892,True,2026-01-12T11:04:51.000Z,2026-01-16T03:04:51.000Z,73.0,11.0667,1,6,6,6,0,3052.0,10.0,305.2,2746.8,SUCURSAL CENTRO,special,delayed
687,ECO-ML-000161,True,2026-01-12T14:31:00.000Z,2026-01-12T16:31:00.000Z,24.0,8.516666666666666,1,6,6,6,0,3952.0,5.0,197.6,3754.4,Matriz,other,cancelled
927,ECO-ML-000401,True,2026-01-12T14:31:00.000Z,2026-01-15T05:41:00.000Z,64.0,8.516666666666666,1,6,6,6,0,3426.0,5.0,171.3,3254.7,SUCURSAL SUR,other,completed_on_time
1419,ECO-ML-000893,True,2026-01-12T15:39:00.000Z,2026-01-14T15:39:00.000Z,51.0,15.65,1,4,4,4,0,1992.5,0.0,0.0,1992.5,SUCURSAL CENTRO,special,completed_on_time
1420,ECO-ML-000894,True,2026-01-12T20:13:10.000Z,2026-01-13T07:13:10.000Z,24.0,20.2167,1,5,5,5,0,3839.0,20.0,767.8,3071.2,Matriz,normal,cancelled
1421,ECO-ML-000895,True,2026-01-13T00:10:20.000Z,2026-01-14T23:10:20.000Z,52.0,0.1667,2,3,3,3,0,2142.5,15.0,321.38,1821.12,SUCURSAL SUR,other,completed_on_time
1422,ECO-ML-000896,True,2026-01-13T04:44:29.000Z,2026-01-15T17:44:29.000Z,42.0,4.7333,2,5,5,5,0,3006.0,0.0,0.0,3006.0,Matriz - Centro,dif,delayed
1423,ECO-ML-000897,True,2026-01-13T09:18:39.000Z,2026-01-14T05:18:39.000Z,21.0,9.3,2,3,3,3,0,1545.5,5.0,77.28,1468.22,Matriz - Centro,dif,completed_on_time
1424,ECO-ML-000898,True,2026-01-13T13:15:49.000Z,2026-01-14T07:15:49.000Z,20.0,13.25,2,2,2,2,0,1165.0,15.0,174.75,990.25,SUCURSAL CENTRO,special,completed_on_time
584,ECO-ML-000058,True,2026-01-13T15:38:00.000Z,2026-01-16T18:15:00.000Z,61.0,9.633333333333333,2,5,5,5,0,2179.0,10.0,217.9,1961.1,SUCURSAL SUR,dif,delayed
824,ECO-ML-000298,True,2026-01-13T15:38:00.000Z,2026-01-15T16:14:00.000Z,36.0,9.633333333333333,2,5,5,5,0,2737.5,10.0,273.75,2463.75,SUCURSAL SUR,dif,delayed
1425,ECO-ML-000899,True,2026-01-13T17:49:58.000Z,2026-01-15T02:49:58.000Z,29.0,17.8167,2,3,3,3,0,2243.0,20.0,448.6,1794.4,SUCURSAL SUR,other,delayed
1426,ECO-ML-000900,True,2026-01-13T22:24:08.000Z,2026-01-16T10:24:08.000Z,64.0,22.4,2,2,2,2,0,631.0,20.0,126.2,504.8,SUCURSAL SUR,other,completed_on_time
1427,ECO-ML-000901,True,2026-01-14T02:58:17.000Z,2026-01-15T04:58:17.000Z,31.0,2.9667,3,1,1,1,0,977.5,10.0,97.75,879.75,Matriz,normal,completed_on_time
1428,ECO-ML-000902,True,2026-01-14T06:55:27.000Z,2026-01-17T12:55:27.000Z,71.0,6.9167,3,6,6,6,0,3190.0,10.0,319.0,2871.0,SUCURSAL CENTRO,special,delayed
1429,ECO-ML-000903,True,2026-01-14T11:29:37.000Z,2026-01-15T18:29:37.000Z,32.0,11.4833,3,1,1,1,0,883.5,5.0,44.17,839.33,SUCURSAL CENTRO,special,completed_on_time
1430,ECO-ML-000904,True,2026-01-14T16:03:46.000Z,2026-01-17T16:03:46.000Z,74.0,16.05,3,1,1,1,0,813.5,10.0,81.35,732.15,SUCURSAL NORTE,hospital,completed_on_time
721,ECO-ML-000195,True,2026-01-14T16:45:00.000Z,2026-01-15T07:28:00.000Z,8.0,10.75,3,4,4,4,0,2948.5,15.0,442.28,2506.22,SUCURSAL SUR,dif,delayed
961,ECO-ML-000435,True,2026-01-14T16:45:00.000Z,2026-01-16T22:27:00.000Z,48.0,10.75,3,4,4,4,0,2370.5,15.0,355.58,2014.92,SUCURSAL NORTE,dif,delayed
1431,ECO-ML-000905,True,2026-01-14T20:00:56.000Z,2026-01-15T18:00:56.000Z,31.0,20.0,3,6,7,5,0,3690.0,20.0,738.0,2952.0,Matriz - Centro,dif,cancelled
1432,ECO-ML-000906,True,2026-01-15T00:35:06.000Z,2026-01-17T13:35:06.000Z,50.0,0.5833,4,6,6,6,0,3479.0,10.0,347.9,3131.1,Matriz - Centro,dif,delayed
1433,ECO-ML-000907,True,2026-01-15T05:09:15.000Z,2026-01-17T19:09:15.000Z,67.0,5.15,4,6,6,6,0,4137.0,10.0,413.7,3723.3,Matriz - Centro,dif,completed_on_time
1434,ECO-ML-000908,True,2026-01-15T09:06:25.000Z,2026-01-17T11:06:25.000Z,56.0,9.1,4,5,5,5,0,3277.0,20.0,655.4,2621.6,SUCURSAL CENTRO,special,completed_on_time
1435,ECO-ML-000909,True,2026-01-15T13:40:35.000Z,2026-01-18T13:40:35.000Z,58.0,13.6667,4,6,7,5,0,3319.0,10.0,331.9,2987.1,SUCURSAL SUR,other,delayed
618,ECO-ML-000092,True,2026-01-15T17:52:00.000Z,2026-01-17T11:01:00.000Z,45.0,11.866666666666664,4,3,3,3,0,1814.5,0.0,0.0,1814.5,SUCURSAL NORTE,hospital,completed_on_time
858,ECO-ML-000332,True,2026-01-15T17:52:00.000Z,2026-01-17T13:41:00.000Z,20.0,11.866666666666664,4,3,3,3,0,2135.5,0.0,0.0,2135.5,SUCURSAL CENTRO,hospital,delayed
1436,ECO-ML-000910,True,2026-01-15T18:14:44.000Z,2026-01-18T01:14:44.000Z,57.0,18.2333,4,4,4,4,0,2765.0,15.0,414.75,2350.25,SUCURSAL SUR,other,completed_on_time
1437,ECO-ML-000911,True,2026-01-15T22:48:54.000Z,2026-01-18T08:48:54.000Z,61.0,22.8,4,2,2,2,0,1589.5,5.0,79.47,1510.03,Matriz,normal,completed_on_time
1438,ECO-ML-000912,True,2026-01-16T02:46:04.000Z,2026-01-19T05:46:04.000Z,58.0,2.7667,5,5,5,5,0,2286.0,10.0,228.6,2057.4,SUCURSAL CENTRO,special,delayed
1439,ECO-ML-000913,True,2026-01-16T07:20:13.000Z,2026-01-17T18:20:13.000Z,40.0,7.3333,5,3,3,3,0,2264.5,0.0,0.0,2264.5,SUCURSAL CENTRO,special,completed_on_time
1440,ECO-ML-000914,True,2026-01-16T11:54:23.000Z,2026-01-17T20:54:23.000Z,39.0,11.9,5,2,2,2,0,1926.0,5.0,96.3,1829.7,SUCURSAL NORTE,hospital,completed_on_time
1441,ECO-ML-000915,True,2026-01-16T15:51:32.000Z,2026-01-17T23:51:32.000Z,40.0,15.85,5,6,6,6,0,3685.0,0.0,0.0,3685.0,Matriz - Centro,dif,cancelled
755,ECO-ML-000229,True,2026-01-16T18:59:00.000Z,2026-01-18T23:14:00.000Z,57.0,12.983333333333333,5,2,2,2,0,1567.0,5.0,78.35,1488.65,Matriz - Centro,hospital,completed_on_time
995,ECO-ML-000469,True,2026-01-16T18:59:00.000Z,2026-01-17T22:54:00.000Z,32.0,12.983333333333333,5,2,2,2,0,1452.0,5.0,72.6,1379.4,Matriz,hospital,completed_on_time
1442,ECO-ML-000916,True,2026-01-16T20:25:42.000Z,2026-01-19T14:25:42.000Z,63.0,20.4167,5,6,6,6,0,3628.5,10.0,362.85,3265.65,Matriz - Centro,dif,delayed
1443,ECO-ML-000917,True,2026-01-17T00:59:52.000Z,2026-01-17T07:59:52.000Z,10.0,0.9833,6,2,2,2,0,1265.0,0.0,0.0,1265.0,Matriz - Centro,dif,completed_on_time
1444,ECO-ML-000918,True,2026-01-17T05:34:01.000Z,2026-01-19T02:34:01.000Z,49.0,5.5667,6,1,1,1,0,591.0,10.0,59.1,531.9,SUCURSAL CENTRO,special,completed_on_time
1445,ECO-ML-000919,True,2026-01-17T09:31:11.000Z,2026-01-20T06:31:11.000Z,63.0,9.5167,6,5,5,5,0,3440.0,10.0,344.0,3096.0,SUCURSAL SUR,other,delayed
1446,ECO-ML-000920,True,2026-01-17T14:05:21.000Z,2026-01-18T12:05:21.000Z,28.0,14.0833,6,1,1,1,0,525.0,20.0,105.0,420.0,SUCURSAL SUR,other,completed_on_time
1447,ECO-ML-000921,True,2026-01-17T18:39:30.000Z,2026-01-19T23:39:30.000Z,54.0,18.65,6,4,4,4,0,2674.0,0.0,0.0,2674.0,Matriz,normal,completed_on_time
652,ECO-ML-000126,True,2026-01-17T19:06:00.000Z,2026-01-18T17:47:00.000Z,29.0,13.1,6,1,1,1,0,405.0,10.0,40.5,364.5,Matriz,other,completed_on_time
892,ECO-ML-000366,True,2026-01-17T19:06:00.000Z,2026-01-20T10:27:00.000Z,69.0,13.1,6,1,1,1,0,468.0,10.0,46.8,421.2,SUCURSAL SUR,other,completed_on_time
1448,ECO-ML-000922,True,2026-01-17T22:36:40.000Z,2026-01-19T17:36:40.000Z,34.0,22.6,6,5,5,5,0,2773.0,5.0,138.65,2634.35,SUCURSAL CENTRO,special,delayed
1449,ECO-ML-000923,True,2026-01-18T03:10:50.000Z,2026-01-20T22:10:50.000Z,70.0,3.1667,0,4,4,4,0,2551.5,10.0,255.15,2296.35,SUCURSAL CENTRO,special,completed_on_time
1450,ECO-ML-000924,True,2026-01-18T07:44:59.000Z,2026-01-20T02:44:59.000Z,47.0,7.7333,0,4,4,4,0,2974.0,15.0,446.1,2527.9,SUCURSAL NORTE,hospital,completed_on_time
1451,ECO-ML-000925,True,2026-01-18T11:42:09.000Z,2026-01-20T05:42:09.000Z,13.0,11.7,0,5,6,4,0,2107.5,15.0,316.12,1791.38,Matriz - Centro,dif,cancelled
1452,ECO-ML-000926,True,2026-01-18T16:16:19.000Z,2026-01-22T11:16:19.000Z,78.0,16.2667,0,5,5,5,0,3271.0,5.0,163.55,3107.45,Matriz - Centro,dif,delayed
549,ECO-ML-000023,True,2026-01-18T20:13:00.000Z,2026-01-21T08:01:00.000Z,66.0,14.216666666666669,0,6,6,6,0,3953.5,15.0,593.03,3360.47,SUCURSAL SUR,normal,completed_on_time
789,ECO-ML-000263,True,2026-01-18T20:13:00.000Z,2026-01-18T22:13:00.000Z,41.0,14.216666666666669,0,6,6,6,0,3464.5,15.0,519.68,2944.82,SUCURSAL SUR,normal,cancelled
1453,ECO-ML-000927,True,2026-01-18T20:50:28.000Z,2026-01-20T11:50:28.000Z,40.0,20.8333,0,3,3,3,0,1636.0,15.0,245.4,1390.6,Matriz - Centro,dif,completed_on_time
1454,ECO-ML-000928,True,2026-01-19T01:24:38.000Z,2026-01-21T05:24:38.000Z,54.0,1.4,1,2,2,2,0,1374.0,20.0,274.8,1099.2,SUCURSAL CENTRO,special,completed_on_time
1455,ECO-ML-000929,True,2026-01-19T05:21:47.000Z,2026-01-21T19:21:47.000Z,46.0,5.35,1,4,5,3,0,1696.0,5.0,84.8,1611.2,SUCURSAL SUR,other,delayed
1456,ECO-ML-000930,True,2026-01-19T09:55:57.000Z,2026-01-20T14:55:57.000Z,33.0,9.9167,1,2,2,2,0,1802.0,15.0,270.3,1531.7,SUCURSAL SUR,other,completed_on_time
1457,ECO-ML-000931,True,2026-01-19T14:30:07.000Z,2026-01-20T07:30:07.000Z,22.0,14.5,1,1,1,1,0,935.0,5.0,46.75,888.25,Matriz,normal,completed_on_time
1458,ECO-ML-000932,True,2026-01-19T18:27:16.000Z,2026-01-21T10:27:16.000Z,21.0,18.45,1,3,3,3,0,2249.0,5.0,112.45,2136.55,SUCURSAL CENTRO,special,delayed
686,ECO-ML-000160,True,2026-01-19T21:20:00.000Z,2026-01-19T23:20:00.000Z,13.0,15.333333333333332,1,5,5,5,0,3343.0,0.0,0.0,3343.0,SUCURSAL SUR,dif,cancelled
926,ECO-ML-000400,True,2026-01-19T21:20:00.000Z,2026-01-22T02:13:00.000Z,53.0,15.333333333333332,1,5,5,5,0,2797.0,0.0,0.0,2797.0,SUCURSAL NORTE,dif,completed_on_time
1459,ECO-ML-000933,True,2026-01-19T23:01:26.000Z,2026-01-22T16:01:26.000Z,66.0,23.0167,1,1,1,1,0,620.0,0.0,0.0,620.0,SUCURSAL CENTRO,special,completed_on_time
1460,ECO-ML-000934,True,2026-01-20T03:35:36.000Z,2026-01-20T06:35:36.000Z,10.0,3.5833,2,6,6,6,0,2776.5,15.0,416.48,2360.02,Matriz,normal,cancelled
1461,ECO-ML-000935,True,2026-01-20T07:32:45.000Z,2026-01-22T19:32:45.000Z,63.0,7.5333,2,3,3,3,0,1760.0,5.0,88.0,1672.0,SUCURSAL SUR,other,completed_on_time
1462,ECO-ML-000936,True,2026-01-20T12:06:55.000Z,2026-01-23T21:06:55.000Z,76.0,12.1,2,6,6,6,0,2917.5,5.0,145.88,2771.62,Matriz - Centro,dif,delayed
1463,ECO-ML-000937,True,2026-01-20T16:41:05.000Z,2026-01-21T19:41:05.000Z,32.0,16.6833,2,3,3,3,0,1566.0,0.0,0.0,1566.0,Matriz - Centro,dif,completed_on_time
1464,ECO-ML-000938,True,2026-01-20T21:15:14.000Z,2026-01-21T22:15:14.000Z,31.0,21.25,2,2,2,2,0,935.0,5.0,46.75,888.25,SUCURSAL CENTRO,special,completed_on_time
583,ECO-ML-000057,True,2026-01-20T22:27:00.000Z,2026-01-23T12:47:00.000Z,50.0,16.45,2,4,4,4,0,2090.5,5.0,104.53,1985.97,SUCURSAL NORTE,hospital,delayed
823,ECO-ML-000297,True,2026-01-20T22:27:00.000Z,2026-01-21T23:27:00.000Z,25.0,16.45,2,4,4,4,0,2703.5,5.0,135.18,2568.32,SUCURSAL CENTRO,hospital,completed_on_time
1465,ECO-ML-000939,True,2026-01-21T01:12:24.000Z,2026-01-23T12:12:24.000Z,51.0,1.2,3,5,5,5,1,2397.5,20.0,479.5,1918.0,SUCURSAL SUR,other,delayed
1466,ECO-ML-000940,True,2026-01-21T05:46:34.000Z,2026-01-24T06:46:34.000Z,75.0,5.7667,3,2,2,2,0,1443.0,15.0,216.45,1226.55,SUCURSAL SUR,other,completed_on_time
1467,ECO-ML-000941,True,2026-01-21T10:20:43.000Z,2026-01-22T22:20:43.000Z,39.0,10.3333,3,1,1,1,0,588.0,5.0,29.4,558.6,Matriz,normal,completed_on_time
1468,ECO-ML-000942,True,2026-01-21T14:17:53.000Z,2026-01-22T23:17:53.000Z,22.0,14.2833,3,5,5,5,0,1921.0,20.0,384.2,1536.8,SUCURSAL CENTRO,special,delayed
1469,ECO-ML-000943,True,2026-01-21T18:52:02.000Z,2026-01-22T07:52:02.000Z,18.0,18.8667,3,1,1,1,0,273.0,15.0,40.95,232.05,SUCURSAL CENTRO,special,completed_on_time
1470,ECO-ML-000944,True,2026-01-21T23:26:12.000Z,2026-01-22T12:26:12.000Z,8.0,23.4333,3,5,5,5,0,3423.0,10.0,342.3,3080.7,Matriz,normal,cancelled
720,ECO-ML-000194,True,2026-01-21T23:34:00.000Z,2026-01-24T12:00:00.000Z,62.0,17.566666666666666,3,3,3,3,0,1367.5,10.0,136.75,1230.75,Matriz - Centro,hospital,completed_on_time
960,ECO-ML-000434,True,2026-01-21T23:34:00.000Z,2026-01-23T09:59:00.000Z,37.0,17.566666666666666,3,3,3,3,0,1368.0,10.0,136.8,1231.2,Matriz,hospital,completed_on_time
1471,ECO-ML-000945,True,2026-01-22T03:23:22.000Z,2026-01-24T22:23:22.000Z,68.0,3.3833,4,4,4,4,0,2258.0,0.0,0.0,2258.0,SUCURSAL SUR,other,completed_on_time
1472,ECO-ML-000946,True,2026-01-22T07:57:31.000Z,2026-01-25T16:57:31.000Z,66.0,7.95,4,4,4,4,0,2126.5,20.0,425.3,1701.2,Matriz - Centro,dif,delayed
1473,ECO-ML-000947,True,2026-01-22T12:31:41.000Z,2026-01-23T19:31:41.000Z,34.0,12.5167,4,3,3,3,0,1841.0,15.0,276.15,1564.85,Matriz - Centro,dif,completed_on_time
1474,ECO-ML-000948,True,2026-01-22T17:05:51.000Z,2026-01-24T13:05:51.000Z,48.0,17.0833,4,2,2,2,0,1083.0,20.0,216.6,866.4,SUCURSAL CENTRO,special,completed_on_time
1475,ECO-ML-000949,True,2026-01-22T21:03:00.000Z,2026-01-25T01:03:00.000Z,34.0,21.05,4,3,4,2,0,1555.5,0.0,0.0,1555.5,SUCURSAL SUR,other,delayed
617,ECO-ML-000091,True,2026-01-23T00:41:00.000Z,2026-01-24T07:33:00.000Z,34.0,18.683333333333334,4,2,2,2,0,1316.0,15.0,197.4,1118.6,Matriz,normal,completed_on_time
857,ECO-ML-000331,True,2026-01-23T00:41:00.000Z,2026-01-24T08:13:00.000Z,9.0,18.683333333333334,4,2,2,2,0,1162.0,15.0,174.3,987.7,SUCURSAL SUR,normal,delayed
1476,ECO-ML-000950,True,2026-01-23T01:37:10.000Z,2026-01-23T22:37:10.000Z,27.0,1.6167,5,2,2,2,0,978.0,15.0,146.7,831.3,SUCURSAL SUR,other,completed_on_time
1477,ECO-ML-000951,True,2026-01-23T06:11:20.000Z,2026-01-23T21:11:20.000Z,16.0,6.1833,5,1,1,1,0,369.0,5.0,18.45,350.55,Matriz,normal,completed_on_time
1478,ECO-ML-000952,True,2026-01-23T10:08:29.000Z,2026-01-25T23:08:29.000Z,58.0,10.1333,5,6,6,6,0,3851.5,10.0,385.15,3466.35,SUCURSAL CENTRO,special,delayed
754,ECO-ML-000228,True,2026-01-23T13:48:00.000Z,2026-01-25T07:46:00.000Z,46.0,7.8,5,1,1,1,0,880.0,0.0,0.0,880.0,SUCURSAL SUR,normal,completed_on_time
994,ECO-ML-000468,True,2026-01-23T13:48:00.000Z,2026-01-24T07:26:00.000Z,21.0,7.8,5,1,1,1,0,720.0,0.0,0.0,720.0,SUCURSAL SUR,normal,completed_on_time
1479,ECO-ML-000953,True,2026-01-23T14:42:39.000Z,2026-01-25T23:42:39.000Z,60.0,14.7,5,1,1,1,0,75.0,0.0,0.0,75.0,SUCURSAL CENTRO,special,completed_on_time
1480,ECO-ML-000954,True,2026-01-23T19:16:49.000Z,2026-01-24T18:16:49.000Z,21.0,19.2667,5,4,4,4,0,2429.0,20.0,485.8,1943.2,Matriz,normal,cancelled
1481,ECO-ML-000955,True,2026-01-23T23:50:58.000Z,2026-01-26T22:50:58.000Z,76.0,23.8333,5,6,6,6,0,3608.5,10.0,360.85,3247.65,SUCURSAL SUR,other,completed_on_time
1482,ECO-ML-000956,True,2026-01-24T03:48:08.000Z,2026-01-25T13:48:08.000Z,27.0,3.8,6,5,5,5,0,2723.0,0.0,0.0,2723.0,Matriz - Centro,dif,delayed
1483,ECO-ML-000957,True,2026-01-24T08:22:17.000Z,2026-01-26T01:22:17.000Z,42.0,8.3667,6,5,5,5,0,3096.0,5.0,154.8,2941.2,Matriz - Centro,dif,completed_on_time
1484,ECO-ML-000958,True,2026-01-24T12:56:27.000Z,2026-01-26T15:56:27.000Z,53.0,12.9333,6,3,3,3,0,2040.5,0.0,0.0,2040.5,SUCURSAL CENTRO,special,completed_on_time
651,ECO-ML-000125,True,2026-01-24T14:55:00.000Z,2026-01-25T16:19:00.000Z,18.0,8.916666666666666,6,6,6,6,0,2442.5,5.0,122.13,2320.37,SUCURSAL SUR,dif,delayed
891,ECO-ML-000365,True,2026-01-24T14:55:00.000Z,2026-01-27T08:59:00.000Z,58.0,8.916666666666666,6,6,6,6,0,2771.0,5.0,138.55,2632.45,SUCURSAL NORTE,dif,delayed
1485,ECO-ML-000959,True,2026-01-24T16:53:37.000Z,2026-01-26T17:53:37.000Z,39.0,16.8833,6,3,3,3,0,1471.5,20.0,294.3,1177.2,SUCURSAL SUR,other,delayed
1486,ECO-ML-000960,True,2026-01-24T21:27:46.000Z,2026-01-25T22:27:46.000Z,29.0,21.45,6,2,2,2,0,1147.0,15.0,172.05,974.95,SUCURSAL SUR,other,completed_on_time
1487,ECO-ML-000961,True,2026-01-25T02:01:56.000Z,2026-01-27T10:01:56.000Z,61.0,2.0167,0,1,1,1,0,1007.0,0.0,0.0,1007.0,Matriz,normal,completed_on_time
1488,ECO-ML-000962,True,2026-01-25T05:59:06.000Z,2026-01-28T03:59:06.000Z,57.0,5.9833,0,3,3,3,0,2219.5,15.0,332.93,1886.57,SUCURSAL CENTRO,special,delayed
1489,ECO-ML-000963,True,2026-01-25T10:33:15.000Z,2026-01-26T22:33:15.000Z,37.0,10.55,0,1,1,1,0,461.0,15.0,69.15,391.85,SUCURSAL CENTRO,special,completed_on_time
548,ECO-ML-000022,True,2026-01-25T15:02:00.000Z,2026-01-27T16:33:00.000Z,55.0,9.033333333333331,0,5,5,5,0,3699.5,10.0,369.95,3329.55,SUCURSAL NORTE,dif,completed_on_time
788,ECO-ML-000262,True,2026-01-25T15:02:00.000Z,2026-01-27T21:32:00.000Z,30.0,9.033333333333331,0,5,5,5,0,3273.0,10.0,327.3,2945.7,SUCURSAL CENTRO,dif,delayed
1490,ECO-ML-000964,True,2026-01-25T15:07:25.000Z,2026-01-27T00:07:25.000Z,15.0,15.1167,0,6,6,6,0,3959.0,15.0,593.85,3365.15,Matriz,normal,cancelled
1491,ECO-ML-000965,True,2026-01-25T19:41:35.000Z,2026-01-26T08:41:35.000Z,16.0,19.6833,0,1,1,1,0,505.0,5.0,25.25,479.75,SUCURSAL SUR,other,completed_on_time
1492,ECO-ML-000966,True,2026-01-25T23:38:44.000Z,2026-01-27T18:38:44.000Z,26.0,23.6333,0,3,3,3,0,1903.0,20.0,380.6,1522.4,Matriz - Centro,dif,delayed
1493,ECO-ML-000967,True,2026-01-26T04:12:54.000Z,2026-01-28T10:12:54.000Z,59.0,4.2,1,5,5,5,0,3249.0,5.0,162.45,3086.55,Matriz - Centro,dif,completed_on_time
1494,ECO-ML-000968,True,2026-01-26T08:47:04.000Z,2026-01-28T12:47:04.000Z,58.0,8.7833,1,4,4,4,0,2928.5,15.0,439.27,2489.23,SUCURSAL CENTRO,special,completed_on_time
1495,ECO-ML-000969,True,2026-01-26T12:44:13.000Z,2026-01-28T04:44:13.000Z,38.0,12.7333,1,6,7,5,0,3273.5,5.0,163.68,3109.82,SUCURSAL SUR,other,delayed
